348000,2235,2725.21
349000,1956,2686.74
350000,2515,2759.27
351000,2515,2759.27
352000,2235,2725.21
353000,2515,2759.27
354000,2234,2725.08
355000,2514,2759.15
356000,2794,2789.62
357000,2235,2725.21
358000,4191,2906.62
359000,2514,2759.15
360000,2235,2725.21
361000,2514,2759.15
362000,2515,2759.27
363000,2794,2789.62
364000,2514,2759.15
365000,2235,2725.21
366000,2235,2725.21
367000,2235,2725.21
368000,2235,2725.21
369000,2235,2725.21
370000,2235,2725.21
371000,2235,2725.21
372000,2514,2759.15
373000,2235,2725.21
374000,2515,2759.27
375000,1956,2686.74
376000,2515,2759.27
377000,2794,2789.62
378000,2514,2759.15
379000,2234,2725.08
380000,2235,2725.21
381000,2514,2759.15
382000,2794,2789.62
383000,2793,2789.52
384000,2235,2725.21
385000,2235,2725.21
386000,2514,2759.15
387000,2234,2725.08
388000,2515,2759.27
389000,2514,2759.15
390000,2514,2759.15
391000,2514,2759.15
392000,2793,2789.52
393000,2794,2789.62
394000,2235,2725.21
395000,2793,2789.52
396000,2234,2725.08
397000,2235,2725.21
398000,1956,2686.74
399000,2515,2759.27
400000,2794,2789.62
401000,3631,2865.23
402000,2235,2725.21
403000,2515,2759.27
404000,4470,2925.21
405000,2514,2759.15
406000,2515,2759.27
407000,2794,2789.62
408000,2793,2789.52
409000,2514,2759.15
410000,2794,2789.62
411000,2235,2725.21
412000,2235,2725.21
413000,2235,2725.21
414000,2514,2759.15
415000,2793,2789.52
416000,2235,2725.21
417000,2235,2725.21
418000,2794,2789.62
419000,2794,2789.62
420000,2235,2725.21
421000,2235,2725.21
422000,2235,2725.21
423000,1955,2686.59
424000,2514,2759.15
425000,2235,2725.21
426000,2235,2725.21
427000,2235,2725.21
428000,2234,2725.08
429000,2514,2759.15
430000,2235,2725.21
431000,2514,2759.15
432000,2235,2725.21
433000,2793,2789.52
434000,2235,2725.21
435000,2794,2789.62
436000,2514,2759.15
437000,2515,2759.27
438000,2235,2725.21
439000,2235,2725.21
440000,2235,2725.21
441000,2514,2759.15
442000,2514,2759.15
443000,2514,2759.15
444000,2235,2725.21
445000,3073,2817.09
446000,2514,2759.15
447000,2514,2759.15
448000,2514,2759.15
449000,3073,2817.09
450000,2515,2759.27
451000,3073,2817.09
452000,2793,2789.52
453000,2793,2789.52
454000,2514,2759.15
455000,2235,2725.21
456000,2514,2759.15
457000,2793,2789.52
458000,2235,2725.21
459000,2514,2759.15
460000,2514,2759.15
461000,2235,2725.21
462000,2515,2759.27
463000,2514,2759.15
464000,2794,2789.62
465000,2515,2759.27
466000,2794,2789.62
467000,2793,2789.52
468000,2793,2789.52
469000,2514,2759.15
470000,2514,2759.15
471000,2514,2759.15
472000,2794,2789.62
473000,2514,2759.15
474000,2793,2789.52
475000,2794,2789.62
476000,2514,2759.15
477000,2794,2789.62
478000,4190,2906.55
479000,2514,2759.15
480000,2235,2725.21
481000,2514,2759.15
482000,2514,2759.15
483000,2793,2789.52
484000,2235,2725.21
485000,5029,2959.21
486000,2235,2725.21
487000,2793,2789.52
488000,2514,2759.15
489000,2514,2759.15
490000,3073,2817.09
491000,2515,2759.27
492000,2235,2725.21
493000,2514,2759.15
494000,2514,2759.15
495000,2794,2789.62
496000,2235,2725.21
497000,2514,2759.15
498000,2794,2789.62
499000,3073,2817.09
500000,2514,2759.15
501000,2235,2725.21
502000,2235,2725.21
503000,4191,2906.62
504000,2794,2789.62
505000,2514,2759.15
506000,3632,2865.31
507000,2514,2759.15
508000,3073,2817.09
509000,2514,2759.15
510000,3073,2817.09
511000,2793,2789.52
512000,2235,2725.21
513000,2794,2789.62
514000,2794,2789.62
515000,2793,2789.52
516000,2514,2759.15
517000,2515,2759.27
518000,2514,2759.15
519000,2793,2789.52
520000,2235,2725.21
521000,2515,2759.27
522000,3353,2842.25
523000,4191,2906.62
524000,3073,2817.09
525000,2794,2789.62
526000,2793,2789.52
527000,2514,2759.15
528000,3073,2817.09
529000,2514,2759.15
530000,2514,2759.15
531000,4190,2906.55
532000,2794,2789.62
533000,2793,2789.52
534000,2235,2725.21
535000,2794,2789.62
536000,2793,2789.52
537000,4190,2906.55
538000,2794,2789.62
539000,2794,2789.62
540000,2235,2725.21
541000,2515,2759.27
542000,2515,2759.27
543000,2234,2725.08
544000,2514,2759.15
545000,2235,2725.21
546000,2235,2725.21
547000,2794,2789.62
548000,2793,2789.52
549000,2235,2725.21
550000,3073,2817.09
551000,2235,2725.21
552000,2235,2725.21
553000,2794,2789.62
554000,2235,2725.21
555000,2794,2789.62
556000,2514,2759.15
557000,2514,2759.15
558000,3352,2842.16
559000,2793,2789.52
560000,2793,2789.52
561000,2514,2759.15
562000,2514,2759.15
563000,3073,2817.09
564000,2235,2725.21
565000,3073,2817.09
566000,2514,2759.15
567000,2514,2759.15
568000,2794,2789.62
569000,2235,2725.21
570000,3073,2817.09
571000,2235,2725.21
572000,2794,2789.62
573000,3073,2817.09
574000,2235,2725.21
575000,2794,2789.62
576000,2514,2759.15
577000,2514,2759.15
578000,1955,2686.59
579000,2235,2725.21
580000,2235,2725.21
581000,3073,2817.09
582000,2514,2759.15
583000,2514,2759.15
584000,3911,2886.66
585000,2794,2789.62
586000,2793,2789.52
587000,2515,2759.27
588000,2794,2789.62
589000,2794,2789.62
590000,2793,2789.52
591000,2514,2759.15
592000,2514,2759.15
593000,2794,2789.62
594000,2515,2759.27
595000,2794,2789.62
596000,2515,2759.27
597000,2514,2759.15
598000,3911,2886.66
599000,2514,2759.15
600000,2793,2789.52
601000,2235,2725.21
602000,2793,2789.52
603000,2794,2789.62
604000,2235,2725.21
605000,2794,2789.62
606000,2234,2725.08
607000,3073,2817.09
608000,2514,2759.15
609000,2793,2789.52
610000,2794,2789.62
611000,2794,2789.62
612000,2514,2759.15
613000,2514,2759.15
614000,3073,2817.09
615000,2793,2789.52
616000,3073,2817.09
617000,2514,2759.15
618000,2793,2789.52
619000,2514,2759.15
620000,2515,2759.27
621000,2794,2789.62
622000,2515,2759.27
623000,2514,2759.15
624000,2514,2759.15
625000,2794,2789.62
626000,2793,2789.52
627000,3073,2817.09
628000,2794,2789.62
629000,1956,2686.74
630000,2235,2725.21
631000,2793,2789.52
632000,2235,2725.21
633000,2235,2725.21
634000,2793,2789.52
635000,2235,2725.21
636000,2235,2725.21
637000,2793,2789.52
638000,3911,2886.66
639000,2794,2789.62
640000,3073,2817.09
641000,2794,2789.62
642000,2514,2759.15
643000,2794,2789.62
644000,2514,2759.15
645000,4750,2942.74
646000,2514,2759.15
647000,2514,2759.15
648000,2235,2725.21
649000,2514,2759.15
650000,2514,2759.15
651000,2234,2725.08
652000,2514,2759.15
653000,2235,2725.21
654000,3073,2817.09
655000,2794,2789.62
656000,2514,2759.15
657000,2794,2789.62
658000,2794,2789.62
659000,2235,2725.21
660000,2794,2789.62
661000,2514,2759.15
662000,2234,2725.08
663000,2515,2759.27
664000,2514,2759.15
665000,2514,2759.15
666000,2515,2759.27
667000,2235,2725.21
668000,2515,2759.27
669000,2515,2759.27
670000,3352,2842.16
671000,2794,2789.62
672000,2514,2759.15
673000,2794,2789.62
674000,2514,2759.15
675000,2514,2759.15
676000,2515,2759.27
677000,2514,2759.15
678000,3911,2886.66
679000,2514,2759.15
680000,3073,2817.09
681000,2515,2759.27
682000,3073,2817.09
683000,3073,2817.09
684000,2515,2759.27
685000,2515,2759.27
686000,3073,2817.09
687000,2794,2789.62
688000,3632,2865.31
689000,2793,2789.52
690000,3073,2817.09
691000,3073,2817.09
692000,2514,2759.15
693000,2794,2789.62
694000,2514,2759.15
695000,2794,2789.62
696000,3353,2842.25
697000,3352,2842.16
698000,2235,2725.21
699000,2515,2759.27
700000,2514,2759.15
701000,2793,2789.52
702000,2794,2789.62
703000,2793,2789.52
704000,2794,2789.62
705000,2514,2759.15
706000,2794,2789.62
707000,2514,2759.15
708000,2793,2789.52
709000,2514,2759.15
710000,3073,2817.09
711000,3073,2817.09
712000,2794,2789.62
713000,2235,2725.21
714000,4470,2925.21
715000,2514,2759.15
716000,2794,2789.62
717000,2514,2759.15
718000,2515,2759.27
719000,2515,2759.27
720000,2514,2759.15
721000,3073,2817.09
722000,3073,2817.09
723000,3073,2817.09
724000,2794,2789.62
725000,2794,2789.62
726000,2514,2759.15
727000,3352,2842.16
728000,2514,2759.15
729000,2514,2759.15
730000,2515,2759.27
731000,3074,2817.18
732000,2794,2789.62
733000,2794,2789.62
734000,3073,2817.09
735000,3073,2817.09
736000,2794,2789.62
737000,3073,2817.09
738000,3073,2817.09
739000,2794,2789.62
740000,2514,2759.15
741000,2514,2759.15
742000,2514,2759.15
743000,3073,2817.09
744000,2514,2759.15
745000,2794,2789.62
746000,2515,2759.27
747000,2793,2789.52
748000,2794,2789.62
749000,2794,2789.62
750000,3631,2865.23
751000,2794,2789.62
752000,2793,2789.52
753000,3073,2817.09
754000,2793,2789.52
755000,2235,2725.21
756000,2235,2725.21
757000,2794,2789.62
758000,2514,2759.15
759000,2794,2789.62
760000,3073,2817.09
761000,3073,2817.09
762000,2794,2789.62
763000,3352,2842.16
764000,2793,2789.52
765000,3073,2817.09
766000,2794,2789.62
767000,3632,2865.31
768000,2794,2789.62
769000,2794,2789.62
770000,2794,2789.62
771000,2794,2789.62
772000,2515,2759.27
773000,3073,2817.09
774000,2793,2789.52
775000,3073,2817.09
776000,2794,2789.62
777000,2514,2759.15
778000,2235,2725.21
779000,2793,2789.52
780000,2794,2789.62
781000,3073,2817.09
782000,2235,2725.21
783000,3073,2817.09
784000,2793,2789.52
785000,3632,2865.31
786000,2515,2759.27
787000,3073,2817.09
788000,3073,2817.09
789000,2235,2725.21
790000,2794,2789.62
791000,2235,2725.21
792000,2793,2789.52
793000,2515,2759.27
794000,2794,2789.62
795000,2514,2759.15
796000,2514,2759.15
797000,2794,2789.62
798000,2514,2759.15
799000,3074,2817.18
800000,2514,2759.15
801000,2794,2789.62
802000,2515,2759.27
803000,2794,2789.62
804000,2514,2759.15
805000,3073,2817.09
806000,2235,2725.21
807000,2794,2789.62
808000,2794,2789.62
809000,2514,2759.15
810000,2514,2759.15
811000,4470,2925.21
812000,2794,2789.62
813000,2235,2725.21
814000,2514,2759.15
815000,2793,2789.52
816000,2515,2759.27
817000,2794,2789.62
818000,3073,2817.09
819000,1955,2686.59
820000,2515,2759.27
821000,2794,2789.62
822000,2514,2759.15
823000,2793,2789.52
824000,4749,2942.68
825000,2794,2789.62
826000,2793,2789.52
827000,2514,2759.15
828000,2235,2725.21
829000,2793,2789.52
830000,2514,2759.15
831000,2794,2789.62
832000,4749,2942.68
833000,3073,2817.09
834000,2794,2789.62
835000,2794,2789.62
836000,2514,2759.15
837000,2514,2759.15
838000,3073,2817.09
839000,2514,2759.15
840000,2515,2759.27
841000,2794,2789.62
842000,2514,2759.15
843000,2794,2789.62
844000,2794,2789.62
845000,3073,2817.09
846000,2514,2759.15
847000,2514,2759.15
848000,3073,2817.09
849000,3073,2817.09
850000,2514,2759.15
851000,2235,2725.21
852000,3073,2817.09
853000,2515,2759.27
854000,3073,2817.09
855000,3073,2817.09
856000,3352,2842.16
857000,3352,2842.16
858000,2793,2789.52
859000,3352,2842.16
860000,2794,2789.62
861000,3073,2817.09
862000,3073,2817.09
863000,3073,2817.09
864000,2794,2789.62
865000,2794,2789.62
866000,3073,2817.09
867000,2514,2759.15
868000,2793,2789.52
869000,3073,2817.09
870000,3073,2817.09
871000,3352,2842.16
872000,2794,2789.62
873000,3911,2886.66
874000,2514,2759.15
875000,2794,2789.62
876000,3073,2817.09
877000,2794,2789.62
878000,3073,2817.09
879000,2794,2789.62
880000,2794,2789.62
881000,2514,2759.15
882000,2793,2789.52
883000,3352,2842.16
884000,3073,2817.09
885000,3073,2817.09
886000,2794,2789.62
887000,3073,2817.09
888000,2794,2789.62
889000,2793,2789.52
890000,2794,2789.62
891000,2794,2789.62
892000,2793,2789.52
893000,2514,2759.15
894000,2235,2725.21
895000,3073,2817.09
896000,2793,2789.52
897000,2514,2759.15
898000,2794,2789.62
899000,2515,2759.27
900000,2514,2759.15
901000,2794,2789.62
902000,3073,2817.09
903000,2793,2789.52
904000,2794,2789.62
905000,2514,2759.15
906000,2235,2725.21
907000,2793,2789.52
908000,2793,2789.52
909000,3352,2842.16
910000,2514,2759.15
911000,2235,2725.21
912000,2514,2759.15
913000,3073,2817.09
914000,3073,2817.09
915000,2794,2789.62
916000,3073,2817.09
917000,2514,2759.15
918000,3352,2842.16
919000,2793,2789.52
920000,2794,2789.62
921000,3073,2817.09
922000,3352,2842.16
923000,3073,2817.09
924000,2794,2789.62
925000,2793,2789.52
926000,2793,2789.52
927000,2794,2789.62
928000,2794,2789.62
929000,2514,2759.15
930000,2514,2759.15
931000,3353,2842.25
932000,2235,2725.21
933000,2794,2789.62
934000,2514,2759.15
935000,2514,2759.15
936000,2794,2789.62
937000,2794,2789.62
938000,3073,2817.09
939000,2514,2759.15
940000,2794,2789.62
941000,2793,2789.52
942000,3073,2817.09
943000,3073,2817.09
944000,2235,2725.21
945000,2514,2759.15
946000,2793,2789.52
947000,3073,2817.09
948000,2793,2789.52
949000,3073,2817.09
950000,3352,2842.16
951000,2794,2789.62
952000,2794,2789.62
953000,2794,2789.62
954000,3073,2817.09
955000,2514,2759.15
956000,2794,2789.62
